274.2700902728,-183.0286135300,32.2800862807
274.4984916591,-184.3513403769,30.8808963035
274.7037639343,-185.7065113905,29.3038611453
274.8763046583,-187.1035924210,27.4828532204
275.0142371145,-188.5495155126,25.3951530202
275.0886539015,-190.0688587920,22.8491651729
252.8200761330,-128.6956396391,25.8070308613
254.2394787880,-130.7027513820,29.0508539678
255.3861493843,-132.4821141587,31.3653677633
256.3881913692,-134.1356546344,33.1968092379
257.2935417361,-135.7028498287,34.7095408968
258.1597929221,-137.2255672201,36.1117020230
258.9818279434,-138.7026356968,37.3798804691
259.7450971546,-140.1277794265,38.4532328476
267.0224699279,-156.3973580965,43.4877368237
275.7959682702,-191.1036242179,20.3551342421
275.7156750994,-192.1644007302,17.8980664152
267.8767385566,-157.5007024489,43.5313608757
268.7609520907,-159.8298532088,43.4605419548
269.5962242831,-162.1439419215,43.1731884885
270.3996664287,-164.4539499413,42.7339170825
271.1690153308,-166.7660749408,42.1192274193
275.7730921504,-185.1123794049,29.6874630113
275.9559630781,-186.4988019911,27.9170138156
276.1022986487,-187.9340282761,25.8679606632
276.1883717015,-189.4393172135,23.3796237636
255.4049169238,-130.1977309834,29.0641963039
256.5639371533,-131.9910013122,31.4347765220
257.5708856060,-133.6517547910,33.2941121853
258.4726034165,-135.2196751008,34.8018495361
259.3424990021,-136.7477388014,36.2259375310
260.1599761439,-138.2245591411,37.4844643043
260.9213206670,-139.6506782881,38.5576390071
261.6342008417,-141.0337018472,39.4694734468
262.3073530145,-142.3813772842,40.2490943777
262.9415855485,-143.6964747787,40.8952618423
263.5451176052,-144.9855841627,41.4367215161
264.1238966763,-146.2535117893,41.8942198464
264.6805104110,-147.5029832945,42.2755742183
265.2221053850,-148.7385585629,42.6080416476
265.7490725609,-149.9612848782,42.8915959282
266.2627977631,-151.1727229302,43.1302327656
266.7628017743,-152.3736733848,43.3200015182
267.2553365627,-153.5673590756,43.4862158956
267.7286857937,-154.7502641460,43.5765917043
269.0856282370,-158.2623201422,43.6008116444
269.9498846726,-160.5840502846,43.4516712904
270.7694637624,-162.8948197674,43.0985227919
271.5547147749,-165.2038801374,42.5755241161
272.3066140097,-167.5185001656,41.8733476662
272.6741883383,-168.6802989632,41.4712084362
273.0298720422,-169.8462406960,41.0009347412
273.3807037667,-171.0173658162,40.4960206588
273.7221072225,-172.1948589333,39.9310448462
274.0531546215,-173.3801295070,39.2985652696
274.3790318099,-174.5738606093,38.6234220156
274.6919593272,-175.7785157183,37.8615368778
274.9983263429,-176.9944936710,37.0443845218
275.2923960285,-178.2245989335,36.1375361183
275.5783856140,-179.4695972631,35.1607968962
275.8463626129,-180.7345665752,34.0541322458
276.1016960070,-182.0203965293,32.8429248038
276.3390271312,-183.3318177929,31.4909082786
276.9983281441,-190.5676464685,20.7445273708
276.8822089337,-192.0205831652,17.3304224052
255.1204041651,-128.0683430385,26.3359164281
269.1766200431,-155.7130629750,43.7421178147
270.5054559088,-159.2091825031,43.6573127535
271.3403702860,-161.5219273199,43.3770305151
272.1449874226,-163.8303794009,42.9511916711
272.9095111667,-166.1398919110,42.3193729147
277.5279696390,-184.4537295500,29.9513277842
277.7085092854,-185.8386613186,28.1563451796
277.8668023331,-187.2645518437,26.1677120084
277.9638762592,-188.7600108509,23.7308836455
277.8910533286,-191.4157075351,18.1542424538
256.3660940413,-127.9950741795,26.9915087213
257.6962617467,-129.9455559026,29.9674014600
258.7965318605,-131.6977807155,32.1542752256
259.7692409723,-133.3354567469,33.9122801006
260.6649961219,-134.8994865058,35.4204160995
261.5145472253,-136.4141142160,36.7886481274
262.3138830880,-137.8791745682,37.9967365620
263.0601617330,-139.2957048641,39.0280840948
263.7604733293,-140.6706585414,39.9053856615
264.4196789431,-142.0096228506,40.6426187189
265.0468271890,-143.3200196903,41.2716000383
265.6456300505,-144.6057801168,41.8036557537
266.2170655495,-145.8689145213,42.2398856604
266.7702118668,-147.1155713924,42.6147586595
267.3036398441,-148.3461779147,42.9201450344
267.8271713539,-149.5663221547,43.1954058478
268.3358993606,-150.7745037427,43.4183745730
268.8319941431,-151.9727473316,43.5962097321
269.3171952089,-153.1625799887,43.7348331890
269.7876870680,-154.3434402812,43.8158098364
270.6983469211,-156.6864605119,43.8594115244
271.9999603501,-160.1692020025,43.6580246484
272.8102106497,-162.4762104104,43.2585452058
273.5941681456,-164.7834047217,42.7239997007
274.3488509002,-167.0965430032,42.0276064717
274.7099186116,-168.2574599401,41.5873374248
275.0688984365,-169.4227726760,41.1276253139
275.4153981837,-170.5935437244,40.5930704914
275.7588502938,-171.7705085409,40.0305714327
276.0899729229,-172.9554613957,39.3889735901
276.4115337622,-174.1496924982,38.6799012468
276.7281393268,-175.3537771838,37.9258357563
277.0332358070,-176.5702435106,37.0881620456
277.3288407297,-177.8003881375,36.1746605712
277.6106602831,-179.0473374061,35.1571252949
277.8802735422,-180.3128982101,34.0400893798
278.1360668295,-181.6000113621,32.8094636480
278.3710376719,-182.9143027363,31.4182095936
279.0007190168,-190.1923366302,20.2663241930
278.9580238227,-190.8608565630,18.7257581095
257.8957914097,-127.6108938877,27.3702432721
259.2103308865,-129.5565813987,30.3099417295
260.3022104822,-131.3076646284,32.4825327184
261.2669060864,-132.9434111744,34.2252156003
262.1540085218,-134.5049472123,35.7131906245
262.9943621531,-136.0165964057,37.0578826020
263.7894702253,-137.4816575667,38.2605207295
264.5258515624,-138.8941850568,39.2631320986
265.2224792049,-140.2690519023,40.1344626731
265.8769627441,-141.6070803843,40.8605487378
266.5003670842,-142.9169016022,41.4815784833
267.0965905028,-144.2024486299,42.0099587290
267.6656916355,-145.4655270001,42.4424645428
268.2182753187,-146.7129146353,42.8205626986
268.7509888175,-147.9439568066,43.1282386961
269.2697303767,-149.1625071799,43.3883994001
269.7757865532,-150.3702041443,43.6044769653
270.2683672352,-151.5676007298,43.7713033095
270.7498665470,-152.7565185085,43.8976721500
271.2215574655,-153.9381205014,43.9878746060
272.1263050821,-156.2798419056,44.0112196953
273.0008356422,-158.6047921824,43.9117856109
273.8328104868,-160.9158830676,43.6198735263
274.6309187974,-163.2220740365,43.1625517807
275.3988779071,-165.5306258870,42.5444952802
275.7684712504,-166.6877521848,42.1552906416
276.1324009950,-167.8483091903,41.7298951228
276.4899871760,-169.0131363194,41.2631000961
276.8352343544,-170.1834085937,40.7215049926
277.1754747141,-171.3600748827,40.1411677412
277.5059590663,-172.5445751213,39.4946118113
277.8295470654,-173.7379343297,38.7945925488
278.1433749341,-174.9418770247,38.0228338576
278.4512493860,-176.1571075485,37.1976356019
278.7460870079,-177.3867423465,36.2760982205
279.0276553036,-178.6329958761,35.2526053271
279.2984466853,-179.8973554917,34.1371030207
279.5534026017,-181.1839460812,32.8951690334
279.7897527570,-182.4969040687,31.5042116819
280.0054713148,-183.8405647548,29.9450945130
280.1840752970,-185.2276468445,28.1070648975
280.3401587363,-186.6565648243,26.0688588663
280.4318605794,-188.1580731916,23.5522262065
280.4221681263,-189.7691665771,20.2914941055
280.3542744814,-190.6392496072,18.2056007404
258.7081025704,-126.4707397920,26.3307575710
260.1362298040,-128.5218857930,29.6817405412
261.2745633021,-130.3219371737,32.0216423812
262.2677107952,-131.9900947317,33.8671488457
263.1772770053,-133.5777315413,35.4371460954
264.0280313916,-135.1059865856,36.8186462141
264.8334506862,-136.5865846167,38.0585363736
265.5870176137,-138.0177244732,39.1264238697
266.2936385158,-139.4055688775,40.0356404160
266.9638244087,-140.7589700890,40.8233717297
267.5909276610,-142.0761838515,41.4584808762
268.1923688169,-143.3693223218,42.0076658858
268.7700969514,-144.6411921855,42.4755397198
269.3235861142,-145.8928777834,42.8572393011
269.8626898361,-147.1305643249,43.1918267649
270.3845920814,-148.3536966315,43.4657646039
270.8934648418,-149.5654416638,43.6945100450
271.3924658314,-150.7680101593,43.8901342626
271.8757847876,-151.9597908158,44.0255860167
272.3469603239,-153.1431015464,44.1147013146
273.2571898078,-155.4896562821,44.1657430172
274.1364284374,-157.8179912709,44.0918919624
274.9741851742,-160.1312196057,43.8321920793
275.7712493738,-162.4369807479,43.3753988944
276.5441506139,-164.7449268758,42.7882901094
277.2825540214,-167.0603832813,42.0061714524
277.6398347099,-168.2235064099,41.5420719105
277.9910164977,-169.3915598071,41.0362263430
278.3338630983,-170.5655859539,40.4748646844
278.6662358005,-171.7469862061,39.8440037189
278.9946531492,-172.9364060139,39.1763454360
279.3092336846,-174.1363866147,38.4152352590
279.6168218904,-175.3475024442,37.5952185118
279.9161823129,-176.5713940384,36.7065527273
280.2027184153,-177.8109189655,35.7195305259
280.4781839932,-179.0677412592,34.6399667261
280.7380990442,-180.3456789809,33.4368345973
280.9801840505,-181.6485769777,32.0905317117
281.2054983543,-182.9791347965,30.6011778778
281.4000271940,-184.3478165347,28.8746515849
281.5621967661,-185.7612652992,26.8893973342
281.6828268981,-187.2312092898,24.5739450844
281.7148998778,-188.7962802517,21.6053178813
281.6340673331,-190.1209669025,18.5285975922
260.6343109299,-126.2919078588,27.2499919803
261.9832099527,-128.2856689676,30.3401042597
263.0893406776,-130.0639568758,32.5840454708
264.0643151588,-131.7207687541,34.3810287833
264.9536297461,-133.2956742289,35.8912195537
265.7895900293,-134.8152042141,37.2314673421
266.5865741044,-136.2913719239,38.4533433557
267.3335286331,-137.7192815860,39.5084648574
268.0278776207,-139.1002935979,40.3805612264
268.6862526227,-140.4473451938,41.1312579395
269.3126998499,-141.7647447948,41.7732378849
269.9076260352,-143.0547126733,42.3042194689
270.4793011956,-144.3237442777,42.7547425832
271.0295788320,-145.5741159344,43.1300276062
271.5623033657,-146.8088776885,43.4442221977
272.0809253453,-148.0307563327,43.7100487311
272.5845446359,-149.2404142363,43.9214618279
273.0836623515,-150.4433010300,44.1228206637
273.5596797246,-151.6322786993,44.2305571822
274.0300659847,-152.8155250319,44.3202330231
274.9368588948,-155.1612234195,44.3626827152
275.8071732443,-157.4872772554,44.2528393182
276.6449382677,-159.8009060579,43.9968124110
277.4406482433,-162.1066247983,43.5353270180
278.2079561078,-164.4141957911,42.9205029474
278.5797045969,-165.5705830966,42.5450845151
278.9411015970,-166.7298846047,42.1091947865
279.2980057623,-167.8933954322,41.6410768493
279.6459065896,-169.0619595649,41.1152346433
279.9903235601,-170.2364344022,40.5590089761
280.3191531537,-171.4187115945,39.9047624804
280.6443118597,-172.6092676369,39.2143323455
280.9620579463,-173.8095997511,38.4649567011
281.2649118547,-175.0225647169,37.6114164772
281.5668489159,-176.2469699006,36.7297923698
281.8499717558,-177.4886373042,35.7139571709
282.1242051500,-178.7473147437,34.6167444403
282.3828655511,-180.0274404406,33.3939413099
282.6247930483,-181.3323834167,32.0326194381
282.8450196226,-182.6675390476,30.4956711740
283.0374071412,-184.0401880235,28.7359920372
283.1941033042,-185.4601776698,26.6922312115
283.3036050120,-186.9411653308,24.2760435870
283.3201199748,-188.5224129150,21.1663622287
283.2684524803,-189.3733576621,19.1732599433
261.6307123867,-125.0612499387,26.1271593813
263.1108049278,-127.1765680740,29.7067107194
264.2728297942,-129.0114736886,32.1613016644
265.2681301476,-130.6948803874,34.0354236994
266.1769582468,-132.2935171564,35.6209885164
267.0275917682,-133.8319887495,37.0186256531
267.8351469675,-135.3234067929,38.2821937240
268.5873739107,-136.7620729167,39.3580406927
269.3002247691,-138.1610675014,40.3045413823
269.9687003504,-139.5196871023,41.0965576916
270.5983697239,-140.8438197776,41.7518238601
271.2030543510,-142.1437209214,42.3231336184
271.7774262145,-143.4178724304,42.7852414391
272.3332735266,-144.6744694766,43.1843040715
272.8729717719,-145.9157718778,43.5284137192
273.3954040125,-147.1422255885,43.8107527284
273.9030011650,-148.3559553440,44.0399746953
274.4001112015,-149.5600177910,44.2330381863
274.8824301893,-150.7534013332,44.3691102767
275.3544989284,-151.9389230146,44.4666495361
276.2678921258,-154.2891858090,44.5405173822
277.1411560357,-156.6176080196,44.4454434144
277.9817075036,-158.9324568083,44.2040813060
278.7863547811,-161.2394718788,43.7876601165
279.5566669597,-163.5458741798,43.1897148312
280.2976583727,-165.8595891189,42.4206566249
280.6552168876,-167.0213861674,41.9570884225
281.0090362128,-168.1879119869,41.4638992511
281.3535385339,-169.3601011929,40.9094522205
281.6861774857,-170.5394472541,40.2771169374
282.0163679892,-171.7264927379,39.6159253718
282.3345526013,-172.9234359549,38.8704625422
282.6458158154,-174.1311050547,38.0661158377
282.9475323449,-175.3514004228,37.1850105002
283.2368743196,-176.5868331105,36.2069439567
283.5168574033,-177.8386367186,35.1454700782
283.7817013397,-179.1108090775,33.9616259429
284.0313441739,-180.4061809773,32.6493038345
284.2604309206,-181.7301349595,31.1689712896
284.4656843412,-183.0881510366,29.4919688087
284.6347762287,-184.4916425816,27.5292628983
284.7667306249,-185.9479688173,25.2605766135
284.8236300235,-187.4889836508,22.4186436514
284.7814906336,-188.7790068969,19.5606583047
262.7779260608,-125.1385197060,26.9887000046
276.7179343649,-153.0108128683,44.6319946835
277.6044519424,-155.3473725443,44.5982468684
278.4614709174,-157.6687497931,44.4379085459
279.2760485657,-159.9776730687,44.0760712193
280.0609557334,-162.2841035611,43.5606299533
280.8141013243,-164.5942863623,42.8674883442
264.3780982686,-124.5966759912,27.1928228902
265.7704312143,-126.6494558574,30.5022234845
266.8753175680,-128.4455433305,32.7844513771
267.8497520065,-130.1174638192,34.6162021290
268.7341787978,-131.7022697956,36.1400657946
269.5689472467,-133.2331512025,37.5059642708
270.3635497493,-134.7189983957,38.7469365473
271.1029670641,-136.1519166005,39.7980546650
271.8009894002,-137.5441477625,40.7087481764
272.4604134541,-138.8997271175,41.4858912050
273.0805665752,-140.2204764156,42.1221664733
273.6749024920,-141.5164660641,42.6696143801
274.2462439549,-142.7910730605,43.1366085862
274.7961814963,-144.0464626957,43.5273426985
275.3300282787,-145.2865832293,43.8624458224
275.8458079093,-146.5113522326,44.1314558866
276.3519132379,-147.7260670525,44.3688503197
276.8444895975,-148.9297065531,44.5559392973
277.3209129032,-150.1221185290,44.6788935867
277.7856162587,-151.3061054225,44.7559149726
278.6908723263,-153.6564656758,44.8159076819
279.5582662705,-155.9858197443,44.7148824734
280.3892617782,-158.3010418927,44.4466041707
281.1837673641,-160.6089262982,43.9965482557
281.9541068071,-162.9183435673,43.4129242455
282.3251089943,-164.0749901262,43.0406121369
282.6889820765,-165.2344805743,42.6239248385
283.0466195169,-166.3978154575,42.1656126965
283.3953271745,-167.5659237513,41.6491971369
283.7381606813,-168.7398621276,41.0889912310
284.0737346427,-169.9207075885,40.4752788986
284.3948885614,-171.1105201900,39.7651346514
284.7145333009,-172.3092995352,39.0282844687
285.0218843767,-173.5198080772,38.2007816483
285.3204086329,-174.7432054154,37.2989567763
285.6120076547,-175.9806272475,36.3307495168
285.8884867541,-177.2362366802,35.2433228452
286.1486606962,-178.5131960760,34.0237664113
286.3959711605,-179.8131933256,32.6872018925
286.6233796865,-181.1420070166,31.1837123619
286.8249758096,-182.5065559624,29.4671152994
286.9942539069,-183.9156235338,27.4841553400
287.1210180110,-185.3817270729,25.1539230984
287.1590862923,-186.9434837171,22.1472288753
287.0964090707,-188.2570400884,19.1061392718
265.8772049091,-123.8983468048,27.1803762905
267.2624852198,-125.9567630924,30.4827850165
268.3787716976,-127.7700497581,32.8236717875
269.3549422380,-129.4502625226,34.6748203526
270.2444283220,-131.0447949735,36.2298470376
271.0831933137,-132.5839270994,37.6223645105
271.8733655878,-134.0715090475,38.8560208158
272.6117623054,-135.5081633334,39.9122050524
273.3091648368,-136.9039772021,40.8289090401
273.9660360781,-138.2615454907,41.6033514904
274.5929721754,-139.5895574146,42.2753922521
275.1872202848,-140.8882895784,42.8295162163
275.7569085290,-142.1644931193,43.2961382712
276.3078834815,-143.4227718768,43.6976663378
276.8379521961,-144.6629710360,44.0225117081
277.3537739636,-145.8897412190,44.2974037788
277.8572755890,-147.1050642645,44.5287808663
278.3467085591,-148.3090208053,44.7069779266
278.8261070510,-149.5042422780,44.8485677870
279.2926939750,-150.6903653180,44.9391865911
280.1951669970,-153.0420587945,44.9957666250
281.0595040160,-155.3723751239,44.8889769173
281.8901955660,-157.6890853319,44.6272048593
282.6896444691,-159.9989150210,44.2095740004
283.4556777323,-162.3081697641,43.6110853353
284.1880777129,-164.6242744808,42.8150576084
284.5487436618,-165.7876788894,42.3757469974
284.8979456043,-166.9555544859,41.8646314493
285.2415415068,-168.1291123877,41.3111185406
285.5732768008,-169.3097823017,40.6781348428
285.9010155783,-170.4983486366,40.0069179276
286.2181064767,-171.6967195167,39.2572414547
286.5261111505,-172.9062852766,38.4347278557
286.8274517807,-174.1280842227,37.5504280867
287.1166578504,-175.3649918808,36.5685589376
287.3943647454,-176.6190169523,35.4884245031
287.6595384985,-177.8928450954,34.2988263415
287.9094963055,-179.1900796639,32.9776755732
288.1379835934,-180.5164591696,31.4789771687
288.3437103281,-181.8768101819,29.7856919117
288.5163193073,-183.2816099388,27.8196075967
288.6467454660,-184.7427024682,25.5066971353
288.6999720663,-186.2912699776,22.5912439104
288.6383145573,-187.7846707385,19.1627746241
267.3876161359,-123.6609278678,27.7452116027
268.7329471823,-125.6908766340,30.9201292723
269.8352677605,-127.4958664227,33.2263185332
270.7958509398,-129.1662846803,35.0327923264
271.6796154441,-130.7583686507,36.5795520641
272.5046380221,-132.2891788961,37.9304993174
273.2821344969,-133.7693991464,39.1250686634
274.0177357369,-135.2055415644,40.1806869441
274.7072851496,-136.5973887242,41.0750224491
275.3603811849,-137.9536325042,41.8427941753
275.9773844472,-139.2765171950,42.4813702862
276.5659845004,-140.5728664091,43.0188643337
277.1360769205,-141.8502031210,43.4940488393
277.6822705545,-143.1066302771,43.8813089260
278.2130780873,-144.3479384809,44.2154023166
278.7265458552,-145.5741314978,44.4856378135
279.2281533465,-146.7891125812,44.7140262743
279.7141562132,-147.9920144549,44.8818398129
280.1905921115,-149.1864654496,45.0147160054
280.6536246007,-150.3716343857,45.0933370213
281.5535581486,-152.7233374829,45.1460128310
282.4147703632,-155.0534787470,45.0311862648
283.2436226769,-157.3704294428,44.7663630980
284.0374570854,-159.6798065595,44.3252042681
284.8013026209,-161.9895272511,43.7187447446
285.1709546489,-163.1465335105,43.3436627532
285.5331751893,-164.3063367456,42.9219244933
285.8883083218,-165.4699476994,42.4532983294
286.2367814753,-166.6383497738,41.9380673887
286.5784493107,-167.8125290263,41.3733622822
286.9114293736,-168.9937088181,40.7462818634
287.2348077130,-170.1833431074,40.0487670441
287.5532299211,-171.3822627979,39.3045915774
287.8605055548,-172.5926955472,38.4751025367
288.1610091276,-173.8154843264,37.5825679898
288.4513915177,-175.0529582542,36.6037417555
288.7252706318,-176.3090875804,35.4952954272
288.9913228608,-177.5837618942,34.3051262874
289.2371407122,-178.8838976729,32.9506667226
289.4679174323,-180.2108304077,31.4576714075
289.6706598767,-181.5743350071,29.7343862794
289.8414849873,-182.9821983733,27.7432306479
289.9697800831,-184.4470891375,25.3994511415
290.0096370835,-186.0076187047,22.3702159200
289.9517872184,-187.2260984545,19.5155825125
269.1833211418,-123.0398550386,27.9412370002
270.5448452922,-125.0921918476,31.1990173607
271.6372327167,-126.8959996220,33.4826463684
272.5935228800,-128.5686126122,35.2852033480
273.4603223073,-130.1527609556,36.7759744223
274.2870716718,-131.6890813398,38.1442872632
275.0670217672,-133.1748076480,39.3584783738
275.7958340541,-134.6096714321,40.3950540662
276.4814269464,-136.0019061774,41.2807590450
277.1290201373,-137.3571591036,42.0327661586
277.7505812258,-138.6851919414,42.6970924387
278.3440849187,-139.9864684397,43.2615762535
278.9052421833,-141.2602960009,43.7039361988
279.4520136611,-142.5185047882,44.0990740367
279.9769612883,-143.7580015165,44.4122581701
280.4907303466,-144.9856812841,44.6881368165
280.9907139097,-146.2010277700,44.9133645363
281.4779255829,-147.4053855981,45.0907740949
281.9533099962,-148.6001546737,45.2227023169
282.4174904544,-149.7864990233,45.3101813035
283.3137984612,-152.1377917378,45.3523724497
284.1704835413,-154.4671512179,45.2210332175
285.0024995964,-156.7852860277,44.9766496269
285.7926966100,-159.0937253875,44.5208121781
286.5497865647,-161.4021214902,43.8814909617
287.2816609819,-163.7185437031,43.0854025126
287.6384504931,-164.8818948002,42.6257650953
287.9871349099,-166.0498243260,42.1114878122
288.3265723485,-167.2235335834,41.5336946808
288.6615803534,-168.4040211067,40.9170065183
288.9844305228,-169.5929925079,40.2149430250
289.3024188322,-170.7912244228,39.4663420741
289.6110041596,-172.0005997630,38.6420414494
289.9098987038,-173.2228155497,37.7368742178
290.2011354480,-174.4591188455,36.7595011806
290.4773353819,-175.7134877810,35.6606093358
290.7430632235,-176.9870932270,34.4630807023
290.9917645348,-178.2847854592,33.1203474287
291.2235103926,-179.6098146365,31.6259786671
291.4276210778,-180.9711101444,29.9019245536
291.6055937802,-182.3733925600,27.9465586005
291.7301471538,-183.8383044403,25.5628989313
291.7803374295,-185.3898902976,22.5840293290
291.7252289796,-186.6962602503,19.5348645778
272.6161925925,-121.6829659478,28.2074530114
273.9622297872,-123.7417458937,31.4406084768
275.0545910452,-125.5596796268,33.7495665129
276.0153054016,-127.2470719972,35.5907225799
276.8818098986,-128.8401087693,37.0990497767
277.7048268493,-130.3820861289,38.4695959462
278.4790644846,-131.8712796065,39.6760627286
279.2052120582,-133.3108998904,40.7155219544
279.8931995547,-134.7103469821,41.6241927122
280.5392992876,-136.0694691917,42.3813443966
281.1564754190,-137.3990752030,43.0373997710
281.7474192129,-138.7026205038,43.6002734863
282.3126251078,-139.9819199813,44.0689440396
282.8596011803,-141.2429917179,44.4731426622
283.3860177490,-142.4856251947,44.8001758447
283.9001630404,-143.7155157766,45.0848601639
284.3965924563,-144.9306106801,45.3007887913
284.8829535758,-146.1359713430,45.4804895025
285.3577655934,-147.3316671383,45.6154555717
285.8194275120,-148.5178549233,45.6963083197
286.7113682906,-150.8685398813,45.7268274420
287.5711435997,-153.1993538113,45.6179391733
288.3915724781,-155.5138312590,45.3214421540
289.1833501812,-157.8218637620,44.8766910320
289.9420406843,-160.1287803019,44.2470806529
290.3110530061,-161.2844490319,43.8690403819
290.6732049390,-162.4427496370,43.4465045364
291.0277275867,-163.6045473368,42.9732485469
291.3746684008,-164.7709340205,42.4471875518
291.7155489332,-165.9429832784,41.8746255936
292.0503896756,-167.1216835007,41.2535496680
292.3759274561,-168.3083981923,40.5625431516
292.6954029897,-169.5042298721,39.8175917291
293.0068247671,-170.7106989478,39.0041547264
293.3081864850,-171.9297023861,38.1068013658
293.5988313508,-173.1632850945,37.1174272205
293.8800331832,-174.4131278674,36.0396570894
294.1490127136,-175.6822120343,34.8513723356
294.4021579510,-176.9744540859,33.5237322588
294.6388391256,-178.2933603319,32.0456662523
294.8521739179,-179.6457023926,30.3636885408
295.0407993007,-181.0371307831,28.4579710310
295.1855235120,-182.4841568571,26.1843858689
295.2534343832,-184.0168496503,23.2919654872
295.1968022806,-185.6843024089,19.4049172357
274.5387744116,-120.7111106694,28.0707371408
275.8984747535,-122.7949459814,31.3822465533
277.0043397377,-124.6340057128,33.7634820280
277.9670748685,-126.3311177964,35.6286382170
278.8421780255,-127.9377953591,37.1853489230
279.6568206365,-129.4795014600,38.5347172884
280.4365044394,-130.9783052002,39.7755691948
281.1622678181,-132.4225050045,40.8243083554
281.8502420119,-133.8263812540,41.7427622771
282.4977646829,-135.1902547055,42.5150080926
283.1164690223,-136.5242281790,43.1860857882
283.7093910423,-137.8319990138,43.7654885895
284.2771907849,-139.1155380261,44.2528103061
284.8220909097,-140.3776470728,44.6548156921
285.3476040021,-141.6217899245,44.9842419291
285.8649768891,-142.8552745000,45.2898930258
286.3615566434,-144.0720362770,45.5122975344
286.8480971575,-145.2788463437,45.6985769396
287.3218700068,-146.4752383148,45.8341108012
287.7852808296,-147.6632127074,45.9284034947
288.6740473352,-150.0141438040,45.9528429460
289.5297535429,-152.3446479901,45.8319822756
290.3592054292,-154.6623756496,45.5883539845
291.1426575557,-156.9682473378,45.1066060696
